Municipio ;Departamento;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Puerto Libertador;Cordoba;243.0707907;279.8596961;263.2475774;255.4681665;312.7744436;341.9760106;339.9184321;382.8965605;383.6353666;376.4799379;447.2840927;748.3078715
Purisima De la Concepcion;Cordoba;41.17445335;45.91537365;54.138874;58.97193559;61.85142516;62.89815895;67.62345542;73.09655951;81.24101657;87.16262194;106.2848027;127.0625311
Sahagun;Cordoba;514.1723067;561.4421132;605.6766059;700.5095879;733.5928469;781.6306169;809.032703;858.1734214;968.1112599;938.0864546;1082.627136;1272.609338
San Andres De Sotavento;Cordoba;123.7490785;147.2365834;161.0053684;183.4157594;182.562064;182.3843658;200.5380896;217.5242023;218.2152643;202.9126295;235.8214458;293.5667027
San Antero;Cordoba;100.8134802;108.8523098;115.7999776;130.6307863;134.3089357;137.9136703;150.5998505;148.1865117;171.4338439;167.1707932;208.7253372;247.3487657
San Bernardo Del Viento;Cordoba;107.2676959;121.1513149;133.7289601;152.8985148;158.0893005;149.5952745;155.6502592;165.5910492;179.4496358;163.6769478;186.8895919;243.5989258
San Carlos;Cordoba;80.94247068;95.62239814;117.1089206;140.4379079;137.9498351;167.2312799;184.1616506;193.1412091;203.982147;198.9521556;252.3188;297.5774095
San Jose De Ure;Cordoba;37.16754666;45.44833994;41.5338091;44.81597878;45.77957102;56.14186636;50.46102791;61.96969179;114.9122948;109.142257;232.7183552;231.4372265
San Pelayo;Cordoba;154.8502754;151.7194062;177.1874165;198.0185899;194.8593763;214.373012;220.7816454;218.7639885;238.7569578;240.0049189;281.699277;351.2550738
Tierralta;Cordoba;593.6775295;671.5793026;703.2248648;786.6391611;909.4991136;990.4278584;1075.714127;1038.862805;1110.905012;1064.925371;1238.791538;1611.188531
Tuchin;Cordoba;78.18804719;91.56375895;102.8970732;120.0621651;122.7768304;138.975133;151.2017827;191.0100481;179.6609457;172.8222395;197.9797668;235.1638752
Valencia;Cordoba;207.6081993;220.3431829;242.2558506;275.6415182;272.4190311;301.6885563;295.028535;210.1731204;246.4551824;274.6676083;310.2729658;379.7692554
Agua De Dios;Cundinamarca;110.4786393;118.3906954;144.7794772;161.1247349;114.9605656;100.6644502;110.1415289;112.9599533;119.8532525;116.1477603;147.8679854;184.3242832
Alban;Cundinamarca;134.8557779;112.6067977;99.9192455;122.3064504;122.4545919;123.0004974;128.4103596;130.1595343;131.5429171;128.1201681;170.6087353;219.2132116
Anapoima;Cundinamarca;189.5088747;205.8787999;289.9222463;301.4108625;256.0373372;328.7235912;341.003085;414.5784251;503.8337458;574.2154529;670.4433146;896.4395468
Anolaima;Cundinamarca;106.3747775;120.9870823;112.2561689;140.2738871;136.7327266;149.2505437;165.3329162;152.726363;167.5065137;169.1686058;209.1592972;237.0306278
Arbelaez;Cundinamarca;136.0802969;132.972801;137.7404028;158.7131489;157.0456163;179.6708398;201.7287645;221.3593185;241.4000351;239.5466066;230.2164935;273.0074743
Beltran;Cundinamarca;16.05911953;13.14322981;16.37434411;17.67783811;16.92844989;19.85910878;19.58085175;18.83068547;21.16662453;24.32416789;32.92003799;40.07347742
Bituima;Cundinamarca;30.51033287;44.1296757;40.80541928;39.1546944;35.64398331;39.07533619;40.69846108;44.87155922;57.83648674;60.4225857;74.71307121;90.85197236
Bojaca;Cundinamarca;122.5559052;110.1942827;100.6375395;107.542711;111.0943705;117.3660779;136.94953;166.7586768;194.8431328;164.118648;202.586352;238.0581219
Cabrera;Cundinamarca;39.74067716;48.35186553;50.07163043;83.37788067;89.37270698;102.1190594;109.4185908;135.5346831;174.6182331;202.2675227;165.613951;136.1987228
Cachipay;Cundinamarca;119.5166133;124.274575;121.1772904;121.0318222;135.7190616;167.2617978;187.4039413;201.8823784;212.0073211;231.8549548;269.4948387;596.3714865
Cajica;Cundinamarca;1044.368398;1089.571326;1075.1523;1247.200024;1398.859207;1514.531671;1525.135451;1572.172941;1692.185348;1737.961355;1940.057745;2348.345874
Caparrapi;Cundinamarca;134.9343087;121.2927945;122.9287984;114.3379782;105.8848963;135.6716896;134.197872;166.1009978;163.0513028;171.502833;281.9086474;366.7290391
Caqueza;Cundinamarca;211.5529313;230.3544593;251.594504;271.2428082;282.5840764;301.4212779;277.3597746;348.2554776;276.4096334;269.1323489;337.9171999;433.8978341
Carmen De Carupa;Cundinamarca;71.34488347;106.1738007;131.7977127;132.7508529;102.7934825;102.0240739;88.87820266;111.9228693;81.93541146;82.94752094;111.5308204;167.5881478
Chaguani;Cundinamarca;34.31428978;33.23450438;38.21471476;41.43748338;49.42655896;51.70466728;49.61196705;52.11052536;59.13923643;60.51864734;71.5868256;72.9219817
Chia;Cundinamarca;1393.456384;1548.291441;1592.748442;1718.842418;1980.682135;2478.330198;2795.0817;3029.498832;3144.134689;3025.244877;3483.580245;4086.225916
Chipaque;Cundinamarca;51.49180046;53.70850612;55.8202371;55.99176184;55.0807027;64.70946689;63.72072968;70.51783347;75.80699302;69.4448535;91.08783595;114.8859414
Choachi;Cundinamarca;86.48056132;79.51166155;90.50669252;119.7868276;119.1742625;123.7369059;124.4173004;135.8469507;144.1887681;154.3238718;171.9383027;219.7819341
Choconta;Cundinamarca;180.9891803;230.2560551;299.7465587;337.5419001;348.8487125;407.9187657;401.138467;385.4376667;361.9596474;278.5225916;362.6578223;407.9789882
Cogua;Cundinamarca;426.5303708;446.4477222;420.46209;404.3985116;489.9561994;552.5635639;573.9090856;559.7762362;639.5443213;654.4731053;736.5428174;926.3368689
Cota;Cundinamarca;1704.063292;2004.603205;2402.283194;2304.995914;3147.844587;2448.159588;2656.701389;2778.255828;3003.94199;2959.739283;3415.260525;4163.218181
Cucunuba;Cundinamarca;157.2779135;130.2137171;159.2990868;133.3463092;169.0828608;185.7610977;209.1691263;217.3084008;215.673247;133.0038034;209.0097859;337.5343551
El Colegio;Cundinamarca;206.8240774;219.5118788;219.5977243;226.1820609;234.7102076;282.7628091;317.3529572;350.211104;424.4148479;422.9929906;512.6467364;612.2458243
El Penon;Cundinamarca;60.84749764;66.80122195;64.66339764;56.2572311;54.0670374;52.7272264;60.2491026;66.42042028;67.29290714;75.88994595;109.0217013;134.900794
El Rosal;Cundinamarca;150.5091238;159.0427281;166.042795;181.64027;183.5578109;191.116706;243.6290056;273.9567048;281.8289663;261.7766056;325.1245565;415.7765625
Facatativa;Cundinamarca;1085.998982;1157.044881;2640.536727;2891.471967;2999.503653;2880.510052;2749.037841;2945.886889;3093.617819;2742.187542;3236.397634;3906.734877
Fomeque;Cundinamarca;165.7822107;188.6104447;165.2222081;231.440641;265.0870306;267.7275629;298.0764296;322.6042107;245.5746602;303.3718342;257.0914949;328.0483214
Fosca;Cundinamarca;76.45331442;82.6839342;67.49473884;86.17467549;88.73804616;100.8199606;107.9828142;123.1454102;123.7055714;95.42146766;128.6707118;154.026228
Funza;Cundinamarca;1182.80298;1440.796644;1531.239658;1856.420888;2179.469073;2537.887148;2482.216642;2570.305879;2902.145758;2727.261443;3332.254372;4083.776842
Fuquene;Cundinamarca;35.65861246;44.56430851;50.05952079;50.32290099;52.29450926;69.2607988;72.95245186;108.7594138;149.4399486;177.106062;179.4902967;254.4606592
Fusagasuga;Cundinamarca;1110.817292;1085.92982;1215.270034;1402.267424;1441.144931;1587.251481;1644.099167;1846.424202;1889.836049;1820.247003;2208.007718;2688.846484
Gachala;Cundinamarca;30.50868043;38.30064985;34.55243367;38.02445779;34.82527892;35.85695649;36.61708478;41.47292031;49.42650158;53.03639014;66.82568272;87.25931732
Gachancipa;Cundinamarca;114.3331205;197.5566258;158.0698244;183.5659127;182.6492781;188.8598929;205.8066918;225.9521933;246.7110428;246.1019502;315.9986056;433.1341272
Gacheta;Cundinamarca;62.10049425;72.23663249;74.19158203;81.86849331;76.74878683;79.13748475;82.84160193;84.79593412;87.77419999;78.37247008;94.7832717;128.3974076
Gama;Cundinamarca;20.32341506;22.29910243;24.71994678;26.85204178;27.28468004;23.03192884;24.85124177;24.19188551;26.18550523;24.46073392;30.9068875;40.73142102
Girardot;Cundinamarca;1031.456506;1044.313417;1112.837965;1155.049869;1199.124933;1372.173677;1447.146575;1549.208613;1634.611147;1599.07282;1807.891114;2092.962383
Granada;Cundinamarca;91.77658153;133.5167628;125.5481236;81.42303686;85.38868355;96.71697285;90.06850714;116.3297104;111.2723224;102.5209102;120.8750308;159.2803833
Guacheta;Cundinamarca;206.880078;182.5513632;227.1908066;119.5332561;189.2056395;227.9184965;241.7929544;250.6491991;259.3535985;223.5946406;319.9970411;578.8802425
Guaduas;Cundinamarca;307.1778432;329.5231367;311.1501495;354.6545827;323.1948065;324.3137524;361.6991566;390.4516909;453.48582;448.2025868;555.4244821;678.5903956
Guasca;Cundinamarca;158.2215077;131.2759601;113.566226;118.5709635;119.7293077;135.0378882;154.0969599;155.6510507;169.3462957;155.3045984;181.08345;220.0258344
Guataqui;Cundinamarca;15.05415996;16.79995474;17.73360924;19.33363606;18.73554694;20.69814047;23.28721629;24.94180972;26.37089822;26.13020715;30.40965067;38.96160771
Guatavita;Cundinamarca;158.1861096;94.89249708;75.7321401;77.82620815;88.63836082;123.004986;124.0957183;95.72366865;93.48608112;93.65310039;141.6311976;245.8154819
Guayabal De Siquima;Cundinamarca;63.09232602;60.98242423;58.56405727;65.15470718;67.88642187;74.51123574;76.34760692;81.70137674;80.02365645;82.22477014;107.5705421;110.6970291
Guayabetal;Cundinamarca;40.09862546;39.07103577;43.76510186;49.78466258;49.19111393;54.81039211;62.50798208;64.80655272;70.84380715;73.91079921;105.8736731;131.9207302
Gutierrez;Cundinamarca;32.13772504;30.229271;36.26259702;38.46852214;49.5302682;46.91606801;58.11700233;47.9510629;59.53384741;38.04034529;100.222996;128.2562134
Jerusalen;Cundinamarca;37.63564484;37.7422156;39.95762222;37.51051172;41.0625962;46.74333084;44.33254479;51.7719056;53.89554253;60.70158624;82.88464929;109.5827139
Junin;Cundinamarca;42.85593274;42.36487455;45.99214673;46.70400421;42.35820875;58.15955363;64.91027647;87.64718954;130.0686555;116.462209;89.40800576;116.7009701
La Calera;Cundinamarca;341.7182438;406.7254978;392.0560396;419.3932984;446.2212196;489.9392421;479.3842128;481.3105645;520.8662971;452.0868749;523.8470573;615.4979587
La Mesa;Cundinamarca;497.8467922;562.4068523;590.169591;638.4765244;702.6845249;846.7152342;921.113561;986.4865889;1270.817293;1395.607007;1586.954832;2037.913236
La Palma;Cundinamarca;92.86008358;75.74792977;82.06368791;91.30393514;117.2982014;142.6454747;134.4580138;129.5299418;135.5767128;142.0548474;156.4474603;196.359942
La Pena;Cundinamarca;88.31365519;96.66094989;98.44856222;73.44468657;44.80999307;61.12684258;61.00897606;70.2301622;68.5783971;69.23165547;106.1424339;141.6255672
La Vega;Cundinamarca;144.7683126;153.6555876;186.9554178;208.0278727;240.1490499;253.1985891;272.2933653;301.113122;290.9822337;272.8986357;335.1022253;390.0329586
Lenguazaque;Cundinamarca;246.6309517;210.3838982;225.7564591;169.228832;226.2717352;223.973789;262.3575277;305.1411879;245.3957474;199.1340678;283.8694626;538.8508629
Macheta;Cundinamarca;60.90007455;66.07156576;60.91146275;50.04595226;57.16400799;69.8087623;75.06030072;74.40860606;87.6734247;86.44120681;98.88096589;133.863441
Madrid;Cundinamarca;940.1680285;999.0178169;1069.746411;1207.743593;1125.877225;1443.171584;1487.728434;1575.55312;1669.819349;1636.597791;1942.425934;2413.001812
Manta;Cundinamarca;28.94088807;28.12225498;33.48655562;36.48664489;43.595369;45.22905998;48.72006683;49.02861097;59.80835187;59.81471535;69.70137017;92.55532827
Medina;Cundinamarca;55.61595551;69.17998394;79.52727389;75.22700154;72.81037892;105.888142;94.80193754;88.53854098;90.13980256;94.13635466;115.3169994;147.863356
Mosquera;Cundinamarca;1541.506827;1683.294178;1592.797812;1681.33423;2027.750499;2259.599372;2365.069177;2433.214702;2610.419246;2592.518634;3033.762353;3762.852818
Narino;Cundinamarca;14.07987187;16.05710685;16.668921;19.62820214;18.51432468;19.86251064;21.69313035;22.12988026;23.29407925;23.14283444;28.72559272;36.99699353
Nemocon;Cundinamarca;87.34461348;91.9997387;99.06064452;107.6919031;107.4977311;115.8044373;126.0786124;134.1554925;139.1707472;129.0967504;160.0711966;192.2934516
Nilo;Cundinamarca;108.6042338;121.0602211;123.7481324;134.1813487;136.4079026;136.3092666;144.2563446;148.1358407;161.5436846;178.8677652;206.5938452;238.1879772
Nimaima;Cundinamarca;23.18693137;22.31176831;21.54147504;22.8579253;24.20508207;27.62978856;28.85744131;33.46989483;31.27897446;30.7933716;54.28847501;67.01314063
Nocaima;Cundinamarca;75.98235497;81.56441694;91.41451743;75.64280165;52.55162354;69.113588;76.55020445;83.33791806;87.50378412;81.82449636;111.1776208;136.5391288
Venecia;Cundinamarca;36.92277329;30.41039503;31.95004019;36.30146479;43.59295315;52.35409352;58.34336251;69.23889258;94.76407387;108.2890095;168.0924235;320.625302
Pacho;Cundinamarca;199.2788113;211.8218715;216.4045501;228.0480884;216.7540848;245.1094411;261.0897385;287.9116065;318.8314591;318.0290737;411.9173468;524.8878468
Paime;Cundinamarca;61.19603383;45.22458779;70.47496864;56.49684867;72.31513463;55.0550647;58.76577346;72.54358538;84.25713546;63.80506256;92.20035347;90.88161347
Pandi;Cundinamarca;80.67827038;71.9268309;67.28006073;88.7179159;100.32399;49.95131229;96.59471676;93.2681704;157.3728828;208.4688366;192.9780828;292.5526875
Paratebueno;Cundinamarca;152.7054118;198.8333444;217.0327679;233.341028;277.1126887;183.1097137;223.8191575;243.3696345;194.8400544;213.8223981;296.3193299;351.4709782
Pasca;Cundinamarca;93.1437694;85.58482471;104.953305;99.29485034;106.2927714;140.4107382;154.5961595;157.772277;156.4823928;144.1094519;177.131858;225.1210901
Puerto Salgar;Cundinamarca;139.0270862;161.9887054;170.5651837;171.6522391;173.4401718;188.6039958;191.7844624;256.5822003;284.7089667;303.7072928;362.4577542;437.4885757
Puli;Cundinamarca;50.23476641;45.45771713;40.73653014;44.21523381;43.13012985;41.96759784;46.83090611;46.15737093;53.60594687;57.28640998;70.41664503;82.49140484
Quebradanegra;Cundinamarca;71.34663862;75.58870775;80.47235973;62.52080216;40.9813339;52.77207908;54.43180354;60.31813689;63.28651099;61.13376829;91.93149225;116.3367896
Quetame;Cundinamarca;67.86050042;56.88951041;61.00558003;50.06274553;61.61313588;61.69026205;74.4175093;78.31007788;81.26791318;69.2761642;99.72639918;134.0081576
Quipile;Cundinamarca;84.30383761;75.69034016;111.7041154;107.4770299;94.49983647;111.0255277;137.2418087;159.4664147;181.2014963;207.3996955;260.9921685;291.5714478
Apulo (rafael Reyes);Cundinamarca;78.18844676;83.32036911;88.71388074;91.24249372;83.67126149;94.1095931;97.30860745;110.1249437;171.0841587;106.9935864;291.7710868;369.9258446
Ricaurte;Cundinamarca;84.26982293;135.3931184;149.2706702;164.854477;181.8763339;203.7568263;235.1189933;242.7381263;268.4727117;262.2147405;308.5439591;363.3984202
San Antonio Del Tequendama;Cundinamarca;71.82933401;81.10083582;105.1775361;124.1132222;118.2162646;146.8797499;165.7118381;165.1873158;173.1008166;178.8469679;201.0689793;229.7258686
San Bernardo;Cundinamarca;139.3404981;132.8097802;147.4496198;157.9461131;182.8089819;188.8399086;228.6558604;285.7369369;329.2394494;637.9853928;548.238127;799.6607663
San Cayetano;Cundinamarca;154.2820486;144.4356821;131.0211913;118.0447689;129.5767976;159.4100903;140.7504415;139.6829365;117.5174221;107.7931911;175.4203829;143.6956141
San Francisco;Cundinamarca;87.91456788;94.93814095;95.56969582;106.8271654;106.6294375;112.2643324;115.4355869;131.0842396;150.3830571;141.3071907;168.9966607;205.2704292
San Juan De Rioseco;Cundinamarca;146.2169976;134.4869042;132.9339374;123.373445;148.7330846;185.5654946;189.4596259;69.60445816;216.0245128;239.1409342;214.9967964;259.094157
Sasaima;Cundinamarca;122.67902;128.1848165;147.7536132;166.2538585;196.4362678;180.3831255;207.1668405;221.1978355;230.3660916;245.0745108;289.2405329;394.6669359
Sesquile;Cundinamarca;147.0567609;145.4333117;153.6223026;192.6719063;212.9407123;204.9025779;192.191246;193.735961;352.5115293;228.8025618;387.2383166;477.3738464
Sibate;Cundinamarca;641.4774951;685.0864091;678.6281508;720.6804466;786.8455643;826.7690103;847.4044562;864.7973279;911.3207962;892.8505729;1059.625494;1338.295679
Silvania;Cundinamarca;188.4328247;211.5798112;211.4430266;237.5555374;236.6094657;244.8868279;275.0954044;323.6230934;359.5533471;347.0454871;463.9289639;521.283267
Simijaca;Cundinamarca;131.1450232;140.9644787;151.4639353;154.1317326;163.6870307;157.2565395;164.0342753;182.143959;201.6195663;200.6660107;218.4698296;271.3673264
Soacha;Cundinamarca;3222.211529;3555.881435;3639.104245;3943.793378;4154.740718;4794.307505;5001.387781;5341.699211;5778.535632;5550.885823;6779.047038;7938.833838
Sopo;Cundinamarca;729.3225316;736.0114094;709.9337385;792.3122455;813.4584189;932.5542831;904.4258298;939.6554661;916.2942269;892.9286549;1016.916668;1287.709181
Subachoque;Cundinamarca;126.7616412;144.0405766;174.6586431;165.7642642;167.9542673;170.4876776;175.6543186;183.9455994;183.7126856;170.9611325;222.1063276;267.8428513
Suesca;Cundinamarca;129.7615732;140.2488655;137.1048625;217.9757052;252.5867988;267.5195624;230.995769;262.1112057;261.1875174;240.8717719;276.5194374;345.5989071
Supata;Cundinamarca;46.72365981;47.0657749;44.70292259;49.85820406;59.10592952;63.30360031;66.53552027;66.20289881;80.71950745;79.76079577;92.6828588;112.8418122
Susa;Cundinamarca;106.3381933;78.20445604;61.33067341;60.97666395;57.57826503;65.46129059;79.57366975;75.04314936;79.31700642;72.28813975;95.04963074;121.228845
Sutatausa;Cundinamarca;127.9739858;106.3911799;109.9628052;73.39463365;110.2516848;117.8902632;153.1079499;179.4673355;151.2801171;135.886254;180.3773379;388.9662451
Tabio;Cundinamarca;130.4461436;141.4995978;155.4612055;166.1260613;163.2646576;186.5231355;194.3438515;204.5880414;216.2250523;224.1515694;256.6878308;307.2364289
Tausa;Cundinamarca;304.0450754;261.5183136;325.4376358;411.7542208;677.8633127;894.0413455;631.0598387;600.5620397;450.7410955;412.5018967;548.5824792;768.214751
Tena;Cundinamarca;93.29188021;87.52188527;92.51187402;103.172272;101.0804728;119.1980481;127.8079832;143.6805145;158.8094591;114.7967672;144.2475284;180.1708938
Tenjo;Cundinamarca;737.4156025;847.9643003;872.7054481;835.5769313;1008.549572;1256.965957;1139.972625;1151.314221;1212.657299;1200.587458;1173.087625;1428.026014
